Student_ID,Age,Gender,City,Education_Level,Employment_Status,Course_Name,Course_Category,Course_Fee_INR,Device_Used,Enrollment_Date,Time_Spent_Hours,Videos_Watched,Assignments_Submitted,Quiz_Score,Login_Frequency_Per_Month,Completion_Status,Certificate_Earned,Course_Rating,Feedback_Sentiment
STU0934,27,Male,Chennai,PhD,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,25-03-2023,71,2,18,45,23,Dropped,No,,Negative
STU0935,36,Female,Kolkata,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Desktop,10-06-2023,85,27,9,62,5,Dropped,No,,Negative
STU0936,34,Male,Mumbai,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,03-09-2023,53,40,17,55,28,Completed,Yes,4.1,Negative
STU0937,22,Male,Chennai,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Mobile,27-06-2023,101,14,17,58,13,Completed,Yes,3.5,Positive
STU0938,21,Male,Kolkata,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Mobile,19-07-2024,95,12,6,80,19,Completed,Yes,4.8,Positive
STU0939,27,Female,Mumbai,High School,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,18-03-2023,87,41,15,35,28,Completed,Yes,4.4,Positive
STU0940,41,Female,Chennai,Bachelor's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Desktop,10-06-2023,57,44,5,78,28,Completed,Yes,3.6,Positive
STU0941,34,Male,Hyderabad,Master's,Freelancer,Power BI Masterclass,BI Tools,3499,Desktop,03-01-2023,91,16,15,25,24,Dropped,No,,Negative
STU0942,27,Male,Hyderabad,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,23-02-2024,86,6,15,75,10,Dropped,No,,Negative
STU0943,34,Other,Ahmedabad,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Tablet,06-04-2024,103,27,0,27,20,Completed,No,4.1,Negative
STU0944,37,Female,Bangalore,Master's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,31-08-2024,27,37,18,46,25,Dropped,No,,Neutral
STU0945,41,Male,Ahmedabad,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Tablet,26-04-2024,54,12,2,90,21,Completed,Yes,4.3,Positive
STU0946,22,Female,Delhi,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Tablet,26-10-2023,113,16,5,46,14,Completed,Yes,3.4,Positive
STU0947,19,Male,Ahmedabad,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,03-02-2023,4,14,3,65,22,Dropped,No,,Neutral
STU0948,23,Female,Kolkata,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Mobile,26-08-2023,88,35,3,60,21,Completed,Yes,4.7,Positive
STU0949,38,Female,Pune,Master's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,23-10-2023,23,27,3,98,26,Completed,Yes,3,Positive
STU0950,19,Male,Chennai,Bachelor's,Freelancer,Power BI Masterclass,BI Tools,3499,Desktop,17-10-2023,48,14,9,44,12,Dropped,No,,Negative
STU0951,30,Other,Pune,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,09-04-2024,83,45,8,37,11,Completed,Yes,3.4,Positive
STU0952,28,Female,Bangalore,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Tablet,14-03-2023,42,10,7,31,23,Dropped,No,,Neutral
STU0953,28,Female,Delhi,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,28-08-2023,3,30,18,70,7,Dropped,No,,Negative
STU0954,33,Male,Chennai,High School,Job Seeker,Python for Beginners,Programming,1999,Mobile,28-09-2023,91,3,16,58,17,Dropped,No,,Negative
STU0955,28,Male,Mumbai,Bachelor's,Freelancer,Machine Learning Basics,AI/ML,5999,Mobile,02-10-2024,3,34,16,29,18,Dropped,No,,Neutral
STU0956,36,Male,Kolkata,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,26-08-2024,28,33,0,93,7,Dropped,No,,Negative
STU0957,32,Female,Delhi,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,08-11-2024,63,26,19,96,24,Completed,Yes,3.3,Positive
STU0958,42,Male,Hyderabad,Bachelor's,Student,Business Intelligence,BI Tools,4499,Desktop,22-07-2023,81,9,13,73,20,Completed,Yes,4.6,Positive
STU0959,40,Female,Bangalore,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Mobile,11-03-2024,31,29,19,48,6,Dropped,No,,Neutral
STU0960,40,Female,Delhi,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,28-04-2023,10,44,10,60,11,Dropped,No,,Negative
STU0961,33,Male,Kolkata,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,11-07-2024,49,19,2,28,12,Dropped,No,,Negative
STU0962,28,Female,Ahmedabad,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,19-08-2023,86,28,7,82,26,Completed,Yes,4.6,Positive
STU0963,39,Male,Delhi,PhD,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,25-10-2024,94,28,9,96,16,Completed,No,4.9,Neutral
STU0964,33,Female,Ahmedabad,Master's,Student,Excel for Analytics,BI Tools,1499,Desktop,02-06-2023,113,22,16,56,19,Completed,Yes,3.6,Positive
STU0965,25,Male,Kolkata,Master's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,30-09-2023,21,49,7,33,23,Dropped,No,,Negative
STU0966,21,Male,Hyderabad,PhD,Student,Business Intelligence,BI Tools,4499,Desktop,26-05-2023,100,20,0,92,27,Completed,Yes,4.1,Neutral
STU0967,25,Male,Chennai,Bachelor's,Freelancer,Statistics for Data Science,Data Analytics,3999,Desktop,15-03-2023,53,47,19,91,19,Completed,Yes,4.1,Positive
STU0968,21,Male,Mumbai,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Mobile,03-03-2023,87,42,6,58,11,Completed,Yes,4.7,Neutral
STU0969,41,Female,Hyderabad,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,19-06-2023,102,9,8,59,16,Completed,No,4.4,Positive
STU0970,42,Female,Ahmedabad,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Mobile,11-11-2023,76,40,11,73,23,Completed,Yes,4.1,Positive
STU0971,20,Female,Ahmedabad,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,01-09-2024,89,11,8,22,28,Dropped,No,,Negative
STU0972,20,Male,Mumbai,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,05-08-2024,54,29,19,74,27,Completed,Yes,3.8,Positive
STU0973,44,Male,Chennai,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,23-10-2023,57,32,2,52,12,Dropped,No,,Negative
STU0974,35,Male,Delhi,High School,Freelancer,Python for Beginners,Programming,1999,Tablet,25-03-2024,20,17,3,90,27,Completed,Yes,4.5,Positive
STU0975,43,Female,Mumbai,Master's,Freelancer,SQL Fundamentals,Data Analytics,2499,Desktop,08-05-2023,113,13,9,38,8,Dropped,No,,Negative
STU0976,36,Female,Bangalore,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,24-04-2024,49,21,3,53,3,Dropped,No,,Neutral
STU0977,36,Male,Bangalore,Bachelor's,Student,Business Intelligence,BI Tools,4499,Desktop,08-11-2023,106,20,8,97,2,Completed,Yes,4.6,Positive
STU0978,38,Male,Kolkata,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,17-02-2024,7,0,0,69,28,Dropped,No,,Negative
STU0979,22,Female,Hyderabad,High School,Job Seeker,Digital Marketing Analytics,Marketing,3999,Tablet,06-10-2023,29,48,4,66,6,Dropped,No,,Negative
STU0980,35,Female,Ahmedabad,Master's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,27-05-2024,48,42,8,65,16,Completed,Yes,4.4,Positive
STU0981,27,Female,Chennai,Master's,Student,Statistics for Data Science,Data Analytics,3999,Tablet,06-07-2024,93,14,4,75,20,Completed,No,3.2,Negative
STU0982,39,Female,Kolkata,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,20-05-2024,13,35,5,76,24,Completed,Yes,4.5,Positive
STU0983,38,Male,Hyderabad,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,24-03-2024,3,46,18,70,29,Completed,Yes,3.7,Positive
STU0984,23,Male,Hyderabad,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,24-03-2023,2,21,7,73,15,Dropped,No,,Negative
STU0985,18,Female,Kolkata,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,04-09-2024,16,31,9,47,14,Dropped,No,,Negative
STU0986,22,Female,Pune,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Desktop,10-02-2023,94,45,10,38,2,Dropped,No,,Negative
STU0987,26,Male,Hyderabad,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,18-03-2024,102,32,12,46,20,Completed,Yes,3.2,Positive
STU0988,29,Female,Pune,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Desktop,27-11-2023,6,40,19,67,18,Dropped,No,,Negative
STU0989,43,Female,Bangalore,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Desktop,10-09-2024,45,38,3,38,14,Dropped,No,,Negative
STU0990,31,Female,Bangalore,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Desktop,14-09-2023,71,22,10,70,18,Completed,Yes,3.5,Positive
STU0991,19,Female,Hyderabad,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Desktop,27-01-2023,5,42,11,26,2,Dropped,No,,Negative
STU0992,34,Male,Bangalore,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Mobile,04-04-2023,56,1,4,48,1,Dropped,No,,Negative
STU0993,31,Female,Chennai,Bachelor's,Freelancer,Web Development with HTML/CSS,Programming,2999,Mobile,23-08-2023,71,1,9,62,20,Dropped,No,,Negative
STU0994,43,Female,Pune,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,21-11-2024,98,37,6,88,2,Completed,Yes,3.2,Positive
STU0995,30,Female,Pune,High School,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,12-08-2024,32,28,8,77,9,Dropped,No,,Negative
STU0996,44,Female,Hyderabad,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,24-08-2024,49,45,8,27,9,Dropped,No,,Neutral
STU0997,26,Female,Bangalore,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,22-01-2023,13,2,9,61,16,Dropped,No,,Negative
STU0998,43,Male,Mumbai,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,19-11-2024,30,38,9,95,11,Completed,Yes,4.2,Neutral
STU0999,42,Female,Ahmedabad,High School,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,03-10-2023,25,6,1,61,27,Dropped,No,,Neutral
STU1000,32,Female,Kolkata,Master's,Freelancer,Digital Marketing Analytics,Marketing,3999,Mobile,13-08-2024,85,35,3,32,23,Completed,Yes,4.2,Positive
STU1001,42,Female,Kolkata,Master's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,11-02-2023,60,28,7,45,6,Dropped,No,,Negative
STU1002,39,Female,Pune,Master's,Student,Machine Learning Basics,AI/ML,5999,Mobile,29-06-2023,59,36,13,37,12,Dropped,No,,Neutral
STU1003,32,Female,Hyderabad,Master's,Working Professional,Python for Beginners,Programming,1999,Desktop,26-04-2024,85,48,16,61,3,Completed,Yes,4.2,Positive
STU1004,41,Male,Hyderabad,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,15-06-2024,28,35,12,70,12,Dropped,No,,Neutral
STU1005,28,Male,Chennai,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,29-10-2024,112,22,17,35,23,Completed,Yes,4.9,Positive
STU1006,33,Male,Delhi,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Desktop,28-03-2024,58,44,17,22,1,Dropped,No,,Negative
STU1007,34,Male,Ahmedabad,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,12-10-2023,20,15,12,98,9,Dropped,No,,Negative
STU1008,43,Female,Delhi,PhD,Freelancer,Business Intelligence,BI Tools,4499,Desktop,05-07-2023,34,47,7,64,20,Completed,Yes,3.7,Neutral
STU1009,21,Female,Pune,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,22-08-2024,5,30,11,41,22,Dropped,No,,Negative
STU1010,18,Male,Kolkata,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,22-03-2024,82,33,0,42,6,Dropped,No,,Neutral
STU1011,25,Male,Chennai,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,12-10-2024,60,49,19,78,11,Completed,Yes,4.3,Negative
STU1012,34,Female,Chennai,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,18-05-2024,103,0,17,81,3,Dropped,No,,Negative
STU1013,20,Male,Chennai,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Tablet,04-04-2023,43,17,2,87,4,Dropped,No,,Neutral
STU1014,37,Male,Pune,Master's,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,26-04-2024,57,39,11,73,29,Completed,Yes,4.6,Neutral
STU1015,32,Male,Delhi,PhD,Student,Business Intelligence,BI Tools,4499,Mobile,23-12-2023,57,42,18,76,27,Completed,No,3.9,Positive
STU1016,32,Male,Kolkata,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,23-02-2024,75,14,12,42,10,Dropped,No,,Negative
STU1017,41,Male,Chennai,High School,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,08-12-2023,54,47,9,79,19,Completed,Yes,3.5,Positive
STU1018,39,Male,Kolkata,High School,Student,Power BI Masterclass,BI Tools,3499,Mobile,25-11-2023,81,48,14,92,29,Completed,Yes,4.1,Positive
STU1019,31,Male,Bangalore,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Tablet,17-11-2024,112,16,19,74,6,Completed,Yes,3.8,Neutral
STU1020,43,Female,Hyderabad,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,18-04-2023,45,43,1,99,1,Completed,Yes,3.4,Positive
STU1021,40,Male,Hyderabad,Bachelor's,Freelancer,Digital Marketing Analytics,Marketing,3999,Desktop,14-06-2023,86,9,18,82,8,Completed,Yes,4.2,Positive
STU1022,31,Female,Kolkata,Bachelor's,Freelancer,Excel for Analytics,BI Tools,1499,Mobile,04-12-2023,37,19,2,75,8,Dropped,No,,Negative
STU1023,41,Male,Mumbai,Bachelor's,Student,Python for Beginners,Programming,1999,Mobile,26-02-2024,84,5,13,74,25,Completed,Yes,3.8,Negative
STU1024,19,Male,Mumbai,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Tablet,22-05-2024,48,7,6,44,6,Dropped,No,,Negative
STU1025,30,Female,Pune,Master's,Student,Data Science with Python,Data Analytics,4999,Mobile,23-10-2023,118,44,7,45,17,Completed,Yes,4.5,Positive
STU1026,43,Male,Pune,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,09-11-2024,54,33,10,68,19,Completed,Yes,3.6,Positive
STU1027,31,Male,Hyderabad,Master's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,15-02-2024,48,31,19,82,1,Dropped,No,,Negative
STU1028,44,Female,Bangalore,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,17-07-2024,112,41,5,64,15,Completed,Yes,3.5,Positive
STU1029,41,Female,Ahmedabad,Master's,Job Seeker,Python for Beginners,Programming,1999,Desktop,07-02-2023,110,3,10,92,13,Completed,Yes,3.1,Positive
STU1030,36,Male,Delhi,Master's,Student,Web Development with HTML/CSS,Programming,2999,Mobile,10-04-2024,6,43,16,98,21,Completed,Yes,3.5,Positive
STU1031,24,Male,Delhi,Bachelor's,Student,Python for Beginners,Programming,1999,Mobile,01-04-2023,34,49,9,58,3,Dropped,No,,Neutral
STU1032,20,Female,Pune,Bachelor's,Freelancer,Business Intelligence,BI Tools,4499,Mobile,19-11-2023,63,38,16,84,2,Completed,Yes,3.8,Positive
STU1033,32,Male,Bangalore,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Tablet,16-09-2023,78,19,1,88,3,Completed,Yes,4.6,Positive
STU1034,40,Female,Pune,Master's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Mobile,28-11-2023,48,23,5,75,9,Dropped,No,,Neutral
STU1035,31,Female,Ahmedabad,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,29-04-2023,23,23,4,28,27,Dropped,No,,Neutral
STU1036,28,Other,Delhi,PhD,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,18-02-2024,84,25,3,89,16,Completed,Yes,3.3,Positive
STU1037,32,Male,Kolkata,High School,Job Seeker,Machine Learning Basics,AI/ML,5999,Desktop,10-06-2024,13,24,1,47,24,Dropped,No,,Neutral
STU1038,30,Female,Pune,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,02-01-2023,47,35,11,64,13,Dropped,No,,Negative
STU1039,35,Female,Chennai,Master's,Job Seeker,Python for Beginners,Programming,1999,Mobile,04-11-2024,44,6,2,45,19,Dropped,No,,Negative
STU1040,43,Male,Kolkata,Master's,Job Seeker,Excel for Analytics,BI Tools,1499,Mobile,09-07-2024,105,9,5,47,27,Completed,Yes,3.8,Positive
STU1041,23,Male,Ahmedabad,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Desktop,18-04-2024,32,46,13,59,18,Completed,Yes,3.7,Positive
STU1042,20,Female,Ahmedabad,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,28-02-2024,26,11,7,34,21,Dropped,No,,Neutral
STU1043,36,Male,Pune,Master's,Job Seeker,Python for Beginners,Programming,1999,Desktop,25-02-2023,114,0,13,25,12,Dropped,No,,Neutral
STU1044,32,Male,Hyderabad,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,12-07-2023,53,49,2,46,28,Completed,Yes,3.2,Positive
STU1045,42,Male,Pune,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,14-06-2024,14,24,15,57,29,Dropped,No,,Negative
STU1046,40,Female,Hyderabad,Bachelor's,Job Seeker,Data Science with Python,Data Analytics,4999,Mobile,06-01-2024,52,15,14,87,12,Dropped,No,,Negative
STU1047,22,Female,Ahmedabad,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Tablet,29-09-2024,36,4,6,94,1,Dropped,No,,Negative
STU1048,27,Female,Bangalore,Bachelor's,Student,Web Development with HTML/CSS,Programming,2999,Mobile,25-05-2024,8,18,14,83,20,Dropped,No,,Negative
STU1049,24,Male,Ahmedabad,Bachelor's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Desktop,02-10-2024,40,3,12,49,8,Dropped,No,,Neutral
STU1050,42,Male,Delhi,Bachelor's,Student,Web Development with HTML/CSS,Programming,2999,Mobile,28-03-2024,86,5,5,22,17,Dropped,No,,Negative
STU1051,34,Female,Kolkata,Master's,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,22-02-2023,22,25,14,81,21,Dropped,No,,Negative
STU1052,24,Male,Kolkata,Master's,Student,Business Intelligence,BI Tools,4499,Mobile,28-07-2023,16,48,16,31,28,Dropped,No,,Negative
STU1053,39,Male,Mumbai,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Tablet,01-10-2023,91,38,3,49,20,Completed,Yes,4.9,Positive
STU1054,43,Female,Mumbai,PhD,Student,Data Science with Python,Data Analytics,4999,Tablet,16-07-2024,60,38,13,57,22,Completed,Yes,3.9,Neutral
STU1055,29,Other,Ahmedabad,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,15-05-2023,60,8,14,79,7,Dropped,No,,Negative
STU1056,42,Female,Delhi,High School,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,22-10-2023,10,44,11,57,9,Dropped,No,,Negative
STU1057,34,Female,Mumbai,High School,Student,Excel for Analytics,BI Tools,1499,Desktop,24-03-2024,25,13,18,34,17,Dropped,No,,Negative
STU1058,30,Female,Kolkata,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,11-05-2024,31,47,9,37,27,Completed,Yes,4.5,Positive
STU1059,37,Male,Pune,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,05-05-2023,21,8,5,71,10,Dropped,No,,Neutral
STU1060,42,Female,Bangalore,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Mobile,30-01-2023,91,14,8,48,4,Dropped,No,,Negative
STU1061,21,Other,Bangalore,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Mobile,07-10-2024,81,36,1,79,22,Completed,Yes,3.2,Positive
STU1062,27,Male,Delhi,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,15-09-2024,33,49,3,40,26,Completed,Yes,3.2,Positive
STU1063,20,Female,Ahmedabad,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Desktop,03-09-2023,31,19,8,36,7,Dropped,No,,Negative
STU1064,26,Female,Mumbai,Master's,Working Professional,Statistics for Data Science,Data Analytics,3999,Tablet,12-06-2023,114,7,14,37,7,Dropped,No,,Neutral
STU1065,30,Female,Pune,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,15-11-2023,106,31,12,76,8,Completed,Yes,3.9,Positive
STU1066,35,Female,Bangalore,PhD,Student,Digital Marketing Analytics,Marketing,3999,Desktop,18-07-2024,90,46,19,56,26,Completed,Yes,4.1,Positive
STU1067,32,Female,Bangalore,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Tablet,15-01-2023,21,20,7,79,24,Dropped,No,,Negative
STU1068,21,Female,Chennai,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,19-07-2024,36,40,18,57,24,Completed,Yes,4,Positive
STU1069,32,Male,Ahmedabad,Master's,Freelancer,Excel for Analytics,BI Tools,1499,Desktop,22-02-2024,65,18,18,31,8,Dropped,No,,Negative
STU1070,39,Female,Chennai,High School,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,06-04-2023,4,28,15,94,16,Dropped,No,,Negative
STU1071,19,Male,Kolkata,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,19-08-2023,68,30,10,92,12,Completed,Yes,3.2,Neutral
STU1072,32,Male,Bangalore,PhD,Student,Business Intelligence,BI Tools,4499,Mobile,27-04-2023,90,5,9,20,15,Dropped,No,,Negative
