Student_ID,Age,Gender,City,Education_Level,Employment_Status,Course_Name,Course_Category,Course_Fee_INR,Device_Used,Enrollment_Date,Time_Spent_Hours,Videos_Watched,Assignments_Submitted,Quiz_Score,Login_Frequency_Per_Month,Completion_Status,Certificate_Earned,Course_Rating,Feedback_Sentiment,Completion_Flag,Age_Group
STU0862,22,Female,Hyderabad,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,2024-06-21,104,5,11,48,27,Completed,Yes,4.6,Negative,1,18-24
STU0863,22,Female,Kolkata,Bachelor's,Student,Business Intelligence,BI Tools,4499,Mobile,2024-09-03,55,1,14,23,2,Dropped,No,0.0,Negative,0,18-24
STU0864,23,Male,Bangalore,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2023-10-17,1,28,8,45,8,Dropped,No,0.0,Negative,0,18-24
STU0865,20,Female,Delhi,Master's,Freelancer,Python for Beginners,Programming,1999,Mobile,2023-04-13,90,39,3,31,19,Completed,Yes,3.2,Positive,1,18-24
STU0866,38,Male,Chennai,Master's,Student,Machine Learning Basics,AI/ML,5999,Desktop,2023-07-18,28,32,4,21,9,Dropped,No,0.0,Neutral,0,38-44
STU0867,40,Male,Chennai,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,2023-10-31,53,3,8,36,26,Dropped,No,0.0,Negative,0,38-44
STU0868,22,Female,Hyderabad,Bachelor's,Student,Business Intelligence,BI Tools,4499,Mobile,2023-08-21,58,3,12,54,28,Dropped,No,0.0,Negative,0,18-24
STU0869,38,Female,Pune,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Mobile,2024-01-05,73,28,9,29,4,Dropped,No,0.0,Neutral,0,38-44
STU0870,22,Female,Delhi,High School,Student,Machine Learning Basics,AI/ML,5999,Desktop,2023-07-03,60,36,15,62,16,Completed,Yes,4.9,Positive,1,18-24
STU0871,27,Male,Delhi,Master's,Job Seeker,Business Intelligence,BI Tools,4499,Desktop,2023-11-06,59,19,12,40,19,Dropped,No,0.0,Negative,0,25-30
STU0872,27,Male,Bangalore,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,2023-01-15,108,40,3,34,10,Completed,Yes,3.9,Neutral,1,25-30
STU0873,36,Female,Kolkata,High School,Student,Digital Marketing Analytics,Marketing,3999,Mobile,2024-06-30,22,22,12,54,6,Dropped,No,0.0,Negative,0,31-37
STU0874,34,Male,Delhi,High School,Student,Business Intelligence,BI Tools,4499,Desktop,2023-05-10,8,44,7,79,16,Dropped,No,0.0,Negative,0,31-37
STU0875,38,Female,Mumbai,PhD,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2023-10-08,49,17,12,63,10,Dropped,No,0.0,Negative,0,38-44
STU0876,31,Female,Pune,High School,Job Seeker,Machine Learning Basics,AI/ML,5999,Desktop,2023-02-16,42,48,14,24,13,Dropped,No,0.0,Negative,0,31-37
STU0877,26,Male,Bangalore,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Desktop,2023-02-25,27,24,19,92,9,Dropped,No,0.0,Negative,0,25-30
STU0878,31,Male,Mumbai,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Desktop,2024-07-20,39,0,19,37,7,Dropped,No,0.0,Neutral,0,31-37
STU0879,18,Male,Hyderabad,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Tablet,2023-10-27,83,14,12,40,4,Dropped,No,0.0,Negative,0,18-24
STU0880,36,Male,Chennai,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Tablet,2023-05-10,25,33,4,91,19,Completed,Yes,3.5,Positive,1,31-37
STU0881,30,Female,Hyderabad,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,2024-10-15,38,47,5,93,26,Completed,Yes,4.4,Positive,1,25-30
STU0882,30,Male,Chennai,Master's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,2024-05-17,85,19,4,70,4,Dropped,No,0.0,Neutral,0,25-30
STU0883,21,Female,Hyderabad,Bachelor's,Student,Python for Beginners,Programming,1999,Mobile,2023-04-16,24,36,12,60,19,Dropped,No,0.0,Negative,0,18-24
STU0884,18,Male,Delhi,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,2023-01-13,24,26,4,43,28,Dropped,No,0.0,Neutral,0,18-24
STU0885,34,Other,Mumbai,PhD,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,2024-08-10,60,21,12,43,19,Dropped,No,0.0,Neutral,0,31-37
STU0886,25,Male,Chennai,Master's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,2023-10-19,83,4,19,57,12,Dropped,No,0.0,Negative,0,25-30
STU0887,19,Male,Bangalore,Bachelor's,Freelancer,Python for Beginners,Programming,1999,Tablet,2024-04-25,50,33,7,63,13,Dropped,No,0.0,Negative,0,18-24
STU0888,25,Male,Mumbai,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2024-05-05,111,38,8,76,25,Completed,Yes,3.6,Positive,1,25-30
STU0889,24,Female,Bangalore,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,2024-03-27,66,2,18,78,4,Dropped,No,0.0,Negative,0,18-24
STU0890,43,Female,Mumbai,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,2023-12-15,14,16,19,53,25,Dropped,No,0.0,Negative,0,38-44
STU0891,43,Female,Mumbai,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,2023-07-08,53,23,14,94,28,Completed,No,4.7,Positive,1,38-44
STU0892,19,Male,Hyderabad,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,2023-02-22,32,23,9,42,10,Dropped,No,0.0,Negative,0,18-24
STU0893,39,Male,Chennai,High School,Job Seeker,Data Science with Python,Data Analytics,4999,Mobile,2023-09-16,106,2,10,62,21,Completed,Yes,3.2,Positive,1,38-44
STU0894,39,Male,Chennai,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,2024-05-04,96,44,4,59,7,Completed,Yes,5.0,Positive,1,38-44
STU0895,20,Male,Kolkata,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,2023-04-27,92,6,8,66,5,Dropped,No,0.0,Negative,0,18-24
STU0896,44,Male,Mumbai,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,2023-03-08,48,24,10,60,17,Dropped,No,0.0,Neutral,0,38-44
STU0897,35,Other,Delhi,High School,Job Seeker,Web Development with HTML/CSS,Programming,2999,Mobile,2024-02-15,39,2,18,66,18,Dropped,No,0.0,Negative,0,31-37
STU0898,29,Other,Delhi,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2024-05-18,40,14,1,39,11,Dropped,No,0.0,Negative,0,25-30
STU0899,18,Female,Bangalore,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,2023-03-17,42,28,5,96,15,Completed,Yes,4.3,Positive,1,18-24
STU0900,39,Female,Bangalore,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,2024-08-13,111,49,0,84,21,Completed,Yes,3.1,Positive,1,38-44
STU0901,29,Male,Hyderabad,Bachelor's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,2024-10-06,104,28,2,87,22,Completed,Yes,3.8,Negative,1,25-30
STU0902,22,Male,Mumbai,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Mobile,2023-02-24,77,9,2,43,7,Dropped,No,0.0,Neutral,0,18-24
STU0903,44,Female,Bangalore,Bachelor's,Student,Web Development with HTML/CSS,Programming,2999,Desktop,2023-06-05,76,31,13,55,18,Completed,Yes,3.8,Positive,1,38-44
STU0904,42,Female,Bangalore,Master's,Working Professional,Python for Beginners,Programming,1999,Mobile,2023-06-02,8,22,19,64,26,Dropped,No,0.0,Negative,0,38-44
STU0905,34,Male,Pune,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,2024-07-30,79,38,4,21,25,Completed,Yes,4.0,Neutral,1,31-37
STU0906,33,Male,Mumbai,Master's,Freelancer,Business Intelligence,BI Tools,4499,Mobile,2023-11-08,26,8,16,47,6,Dropped,No,0.0,Negative,0,31-37
STU0907,32,Male,Ahmedabad,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,2023-03-29,12,36,14,45,18,Dropped,No,0.0,Negative,0,31-37
STU0908,40,Male,Hyderabad,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Desktop,2023-09-12,43,39,5,42,16,Dropped,No,0.0,Negative,0,38-44
STU0909,32,Female,Bangalore,High School,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,2023-05-02,51,13,13,98,2,Dropped,No,0.0,Negative,0,31-37
STU0910,22,Female,Hyderabad,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,2024-07-25,110,3,13,55,19,Completed,Yes,4.3,Positive,1,18-24
STU0911,38,Male,Chennai,High School,Student,SQL Fundamentals,Data Analytics,2499,Mobile,2024-03-02,91,19,16,25,1,Dropped,No,0.0,Neutral,0,38-44
STU0912,31,Other,Hyderabad,PhD,Working Professional,SQL Fundamentals,Data Analytics,2499,Tablet,2024-09-12,82,27,7,54,25,Completed,Yes,4.4,Positive,1,31-37
STU0913,19,Female,Ahmedabad,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,2024-09-02,109,13,7,57,26,Completed,Yes,3.2,Neutral,1,18-24
STU0914,28,Male,Delhi,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,2024-09-25,100,43,18,54,11,Completed,Yes,4.7,Neutral,1,25-30
STU0915,36,Male,Ahmedabad,Master's,Student,Business Intelligence,BI Tools,4499,Mobile,2023-08-20,63,33,8,93,20,Completed,Yes,4.3,Negative,1,31-37
STU0916,24,Male,Delhi,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Tablet,2024-06-19,49,12,10,72,5,Dropped,No,0.0,Negative,0,18-24
STU0917,23,Male,Hyderabad,Master's,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,2024-01-25,115,30,12,57,16,Completed,Yes,3.7,Positive,1,18-24
STU0918,19,Female,Delhi,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2024-04-06,27,32,12,78,23,Completed,Yes,5.0,Positive,1,18-24
STU0919,23,Male,Chennai,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,2024-03-29,9,38,18,62,1,Dropped,No,0.0,Negative,0,18-24
STU0920,35,Female,Mumbai,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Tablet,2023-11-01,119,27,18,23,19,Completed,Yes,4.9,Neutral,1,31-37
STU0921,19,Male,Delhi,Bachelor's,Freelancer,Excel for Analytics,BI Tools,1499,Desktop,2024-08-25,39,24,4,24,14,Dropped,No,0.0,Negative,0,18-24
STU0922,35,Male,Delhi,High School,Freelancer,Machine Learning Basics,AI/ML,5999,Desktop,2024-03-15,65,31,15,87,3,Completed,Yes,4.8,Positive,1,31-37
STU0923,32,Male,Hyderabad,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,2023-11-09,71,8,8,64,2,Dropped,No,0.0,Negative,0,31-37
STU0924,44,Male,Chennai,Master's,Student,Web Development with HTML/CSS,Programming,2999,Mobile,2024-08-05,90,27,19,99,24,Completed,Yes,4.8,Positive,1,38-44
STU0925,36,Male,Kolkata,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,2024-09-27,71,30,2,44,5,Dropped,No,0.0,Negative,0,31-37
STU0926,19,Female,Kolkata,Master's,Student,Web Development with HTML/CSS,Programming,2999,Desktop,2023-03-03,116,16,18,97,17,Completed,Yes,3.5,Positive,1,18-24
STU0927,37,Female,Kolkata,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2024-09-16,7,22,4,30,28,Dropped,No,0.0,Negative,0,31-37
STU0928,42,Female,Kolkata,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,2023-04-12,72,12,7,48,18,Dropped,No,0.0,Neutral,0,38-44
STU0929,23,Male,Mumbai,Master's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,2023-08-01,80,9,13,53,1,Dropped,No,0.0,Negative,0,18-24
STU0930,18,Male,Ahmedabad,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,2024-10-02,67,15,2,33,15,Dropped,No,0.0,Neutral,0,18-24
STU0931,41,Male,Hyderabad,Bachelor's,Freelancer,Excel for Analytics,BI Tools,1499,Mobile,2023-08-05,109,5,12,43,22,Completed,Yes,4.8,Positive,1,38-44
STU0932,32,Female,Hyderabad,Master's,Job Seeker,Data Science with Python,Data Analytics,4999,Mobile,2023-09-28,10,47,10,78,9,Dropped,No,0.0,Negative,0,31-37
STU0933,40,Male,Pune,Bachelor's,Student,Web Development with HTML/CSS,Programming,2999,Tablet,2024-11-07,114,10,7,58,27,Completed,No,4.4,Neutral,1,38-44
STU0934,27,Male,Chennai,PhD,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,2023-03-25,71,2,18,45,23,Dropped,No,0.0,Negative,0,25-30
STU0935,36,Female,Kolkata,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Desktop,2023-06-10,85,27,9,62,5,Dropped,No,0.0,Negative,0,31-37
STU0936,34,Male,Mumbai,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,2023-09-03,53,40,17,55,28,Completed,Yes,4.1,Negative,1,31-37
STU0937,22,Male,Chennai,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Mobile,2023-06-27,101,14,17,58,13,Completed,Yes,3.5,Positive,1,18-24
STU0938,21,Male,Kolkata,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Mobile,2024-07-19,95,12,6,80,19,Completed,Yes,4.8,Positive,1,18-24
STU0939,27,Female,Mumbai,High School,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,2023-03-18,87,41,15,35,28,Completed,Yes,4.4,Positive,1,25-30
STU0940,41,Female,Chennai,Bachelor's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Desktop,2023-06-10,57,44,5,78,28,Completed,Yes,3.6,Positive,1,38-44
STU0941,34,Male,Hyderabad,Master's,Freelancer,Power BI Masterclass,BI Tools,3499,Desktop,2023-01-03,91,16,15,25,24,Dropped,No,0.0,Negative,0,31-37
STU0942,27,Male,Hyderabad,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,2024-02-23,86,6,15,75,10,Dropped,No,0.0,Negative,0,25-30
STU0943,34,Other,Ahmedabad,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Tablet,2024-04-06,103,27,0,27,20,Completed,No,4.1,Negative,1,31-37
STU0944,37,Female,Bangalore,Master's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,2024-08-31,27,37,18,46,25,Dropped,No,0.0,Neutral,0,31-37
STU0945,41,Male,Ahmedabad,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Tablet,2024-04-26,54,12,2,90,21,Completed,Yes,4.3,Positive,1,38-44
STU0946,22,Female,Delhi,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Tablet,2023-10-26,113,16,5,46,14,Completed,Yes,3.4,Positive,1,18-24
STU0947,19,Male,Ahmedabad,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,2023-02-03,4,14,3,65,22,Dropped,No,0.0,Neutral,0,18-24
STU0948,23,Female,Kolkata,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Mobile,2023-08-26,88,35,3,60,21,Completed,Yes,4.7,Positive,1,18-24
STU0949,38,Female,Pune,Master's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,2023-10-23,23,27,3,98,26,Completed,Yes,3.0,Positive,1,38-44
STU0950,19,Male,Chennai,Bachelor's,Freelancer,Power BI Masterclass,BI Tools,3499,Desktop,2023-10-17,48,14,9,44,12,Dropped,No,0.0,Negative,0,18-24
STU0951,30,Other,Pune,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,2024-04-09,83,45,8,37,11,Completed,Yes,3.4,Positive,1,25-30
STU0952,28,Female,Bangalore,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Tablet,2023-03-14,42,10,7,31,23,Dropped,No,0.0,Neutral,0,25-30
STU0953,28,Female,Delhi,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,2023-08-28,3,30,18,70,7,Dropped,No,0.0,Negative,0,25-30
STU0954,33,Male,Chennai,High School,Job Seeker,Python for Beginners,Programming,1999,Mobile,2023-09-28,91,3,16,58,17,Dropped,No,0.0,Negative,0,31-37
STU0955,28,Male,Mumbai,Bachelor's,Freelancer,Machine Learning Basics,AI/ML,5999,Mobile,2024-10-02,3,34,16,29,18,Dropped,No,0.0,Neutral,0,25-30
STU0956,36,Male,Kolkata,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,2024-08-26,28,33,0,93,7,Dropped,No,0.0,Negative,0,31-37
STU0957,32,Female,Delhi,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,2024-11-08,63,26,19,96,24,Completed,Yes,3.3,Positive,1,31-37
STU0958,42,Male,Hyderabad,Bachelor's,Student,Business Intelligence,BI Tools,4499,Desktop,2023-07-22,81,9,13,73,20,Completed,Yes,4.6,Positive,1,38-44
STU0959,40,Female,Bangalore,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Mobile,2024-03-11,31,29,19,48,6,Dropped,No,0.0,Neutral,0,38-44
STU0960,40,Female,Delhi,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,2023-04-28,10,44,10,60,11,Dropped,No,0.0,Negative,0,38-44
STU0961,33,Male,Kolkata,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,2024-07-11,49,19,2,28,12,Dropped,No,0.0,Negative,0,31-37
STU0962,28,Female,Ahmedabad,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,2023-08-19,86,28,7,82,26,Completed,Yes,4.6,Positive,1,25-30
STU0963,39,Male,Delhi,PhD,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2024-10-25,94,28,9,96,16,Completed,No,4.9,Neutral,1,38-44
STU0964,33,Female,Ahmedabad,Master's,Student,Excel for Analytics,BI Tools,1499,Desktop,2023-06-02,113,22,16,56,19,Completed,Yes,3.6,Positive,1,31-37
STU0965,25,Male,Kolkata,Master's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,2023-09-30,21,49,7,33,23,Dropped,No,0.0,Negative,0,25-30
STU0966,21,Male,Hyderabad,PhD,Student,Business Intelligence,BI Tools,4499,Desktop,2023-05-26,100,20,0,92,27,Completed,Yes,4.1,Neutral,1,18-24
STU0967,25,Male,Chennai,Bachelor's,Freelancer,Statistics for Data Science,Data Analytics,3999,Desktop,2023-03-15,53,47,19,91,19,Completed,Yes,4.1,Positive,1,25-30
STU0968,21,Male,Mumbai,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Mobile,2023-03-03,87,42,6,58,11,Completed,Yes,4.7,Neutral,1,18-24
STU0969,41,Female,Hyderabad,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2023-06-19,102,9,8,59,16,Completed,No,4.4,Positive,1,38-44
STU0970,42,Female,Ahmedabad,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Mobile,2023-11-11,76,40,11,73,23,Completed,Yes,4.1,Positive,1,38-44
STU0971,20,Female,Ahmedabad,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,2024-09-01,89,11,8,22,28,Dropped,No,0.0,Negative,0,18-24
STU0972,20,Male,Mumbai,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,2024-08-05,54,29,19,74,27,Completed,Yes,3.8,Positive,1,18-24
STU0973,44,Male,Chennai,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2023-10-23,57,32,2,52,12,Dropped,No,0.0,Negative,0,38-44
STU0974,35,Male,Delhi,High School,Freelancer,Python for Beginners,Programming,1999,Tablet,2024-03-25,20,17,3,90,27,Completed,Yes,4.5,Positive,1,31-37
STU0975,43,Female,Mumbai,Master's,Freelancer,SQL Fundamentals,Data Analytics,2499,Desktop,2023-05-08,113,13,9,38,8,Dropped,No,0.0,Negative,0,38-44
STU0976,36,Female,Bangalore,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,2024-04-24,49,21,3,53,3,Dropped,No,0.0,Neutral,0,31-37
STU0977,36,Male,Bangalore,Bachelor's,Student,Business Intelligence,BI Tools,4499,Desktop,2023-11-08,106,20,8,97,2,Completed,Yes,4.6,Positive,1,31-37
STU0978,38,Male,Kolkata,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,2024-02-17,7,0,0,69,28,Dropped,No,0.0,Negative,0,38-44
STU0979,22,Female,Hyderabad,High School,Job Seeker,Digital Marketing Analytics,Marketing,3999,Tablet,2023-10-06,29,48,4,66,6,Dropped,No,0.0,Negative,0,18-24
STU0980,35,Female,Ahmedabad,Master's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,2024-05-27,48,42,8,65,16,Completed,Yes,4.4,Positive,1,31-37
STU0981,27,Female,Chennai,Master's,Student,Statistics for Data Science,Data Analytics,3999,Tablet,2024-07-06,93,14,4,75,20,Completed,No,3.2,Negative,1,25-30
STU0982,39,Female,Kolkata,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,2024-05-20,13,35,5,76,24,Completed,Yes,4.5,Positive,1,38-44
STU0983,38,Male,Hyderabad,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,2024-03-24,3,46,18,70,29,Completed,Yes,3.7,Positive,1,38-44
STU0984,23,Male,Hyderabad,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,2023-03-24,2,21,7,73,15,Dropped,No,0.0,Negative,0,18-24
STU0985,18,Female,Kolkata,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,2024-09-04,16,31,9,47,14,Dropped,No,0.0,Negative,0,18-24
STU0986,22,Female,Pune,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Desktop,2023-02-10,94,45,10,38,2,Dropped,No,0.0,Negative,0,18-24
STU0987,26,Male,Hyderabad,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,2024-03-18,102,32,12,46,20,Completed,Yes,3.2,Positive,1,25-30
STU0988,29,Female,Pune,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Desktop,2023-11-27,6,40,19,67,18,Dropped,No,0.0,Negative,0,25-30
STU0989,43,Female,Bangalore,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Desktop,2024-09-10,45,38,3,38,14,Dropped,No,0.0,Negative,0,38-44
STU0990,31,Female,Bangalore,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Desktop,2023-09-14,71,22,10,70,18,Completed,Yes,3.5,Positive,1,31-37
STU0991,19,Female,Hyderabad,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Desktop,2023-01-27,5,42,11,26,2,Dropped,No,0.0,Negative,0,18-24
STU0992,34,Male,Bangalore,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Mobile,2023-04-04,56,1,4,48,1,Dropped,No,0.0,Negative,0,31-37
STU0993,31,Female,Chennai,Bachelor's,Freelancer,Web Development with HTML/CSS,Programming,2999,Mobile,2023-08-23,71,1,9,62,20,Dropped,No,0.0,Negative,0,31-37
STU0994,43,Female,Pune,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,2024-11-21,98,37,6,88,2,Completed,Yes,3.2,Positive,1,38-44
STU0995,30,Female,Pune,High School,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,2024-08-12,32,28,8,77,9,Dropped,No,0.0,Negative,0,25-30
STU0996,44,Female,Hyderabad,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,2024-08-24,49,45,8,27,9,Dropped,No,0.0,Neutral,0,38-44
